PRASYMO_ID;PRASYMO_PATEIKIMO_DATA;LANKYTI_NUO;ISTAIGA;ISTAIGOS_KODAS;KALBA;PAGEIDAUJAMA_LANKYTI_KLASE;MOK_GATV_K;MOK_SENIUNIJOS_NR;ISTAIGA_PAGAL_TERITORIJA;AR_TERITORINE;CR_1;CR_2;CR_3;CR_4;CR_5;CR_6;CR_7;CR_8;CR_9;CR_10;CR_11;CR_12;CR_13
6952;"2017-03-07 14:58:00";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
6952;"2017-03-07 14:58:00";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
6952;"2017-03-07 14:58:00";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
6952;"2017-03-07 14:58:00";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
6953;"2017-03-07 14:58:40";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;653;5;191713384;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6953;"2017-03-07 14:58:40";2017-09-01;"Vilniaus licėjus";291221220;lt;9;653;5;999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6953;"2017-03-07 14:58:40";2017-09-01;"Vilniaus Radvilų gimnazija";190003285;lt;9;653;5;191713384;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6954;"2017-03-07 15:07:22";2017-09-01;"Vilniaus Karoliniškių gimnazija";190008631;lt;9;27;11;190005293;0;0;0;0;0;0;0;0;0;0;0;0;1;0
6955;"2017-03-07 15:11:41";2017-09-01;"Vilniaus licėjus";291221220;lt;9;1681;1;999999999;0;1;0;0;0;0;0;0;0;0;0;0;1;0
6955;"2017-03-07 15:11:41";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;1681;1;302589995;0;1;0;0;0;0;0;0;0;0;0;0;1;0
6955;"2017-03-07 15:11:41";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;9;1681;1;302589995;0;1;0;0;0;0;0;0;0;0;0;0;1;0
6955;"2017-03-07 15:11:41";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;1681;1;302589995;0;1;0;0;0;0;0;0;0;0;0;0;1;0
6957;"2017-03-07 15:22:44";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;567;7;190003513;1;1;0;0;0;0;1;0;0;1;0;0;0;0
6958;"2017-03-07 15:27:33";2017-09-01;"Vilniaus Naujamiesčio mokykla";290004420;ru;1;262;19;190007497;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6959;"2017-03-07 15:27:56";2017-09-01;"Vilniaus Žvėryno gimnazija";190001081;lt;5;398;6;191665719;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6959;"2017-03-07 15:27:56";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;5;398;6;191665719;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6960;"2017-03-07 15:28:54";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;397;15;190004234;1;0;1;0;0;0;0;0;0;0;0;0;0;0
6960;"2017-03-07 15:28:54";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;397;15;190004234;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6960;"2017-03-07 15:28:54";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;397;15;190004234;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6960;"2017-03-07 15:28:54";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;1;397;15;190004234;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6960;"2017-03-07 15:28:54";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;397;15;190004234;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6961;"2017-03-07 15:28:55";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;1;619;9;190002411;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6962;"2017-03-07 15:29:27";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;665;3;302420714;1;1;0;0;0;0;0;0;0;0;0;0;0;0
6963;"2017-03-07 15:32:01";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;693;13;190001843;1;0;0;0;0;0;0;0;0;1;0;0;0;0
6965;"2017-03-07 15:47:37";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;5;2143;11;190006395;1;1;1;0;0;0;0;0;0;0;0;0;0;0
6966;"2017-03-07 15:49:30";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;94;1;190000894;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6966;"2017-03-07 15:49:30";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;94;1;190000894;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6966;"2017-03-07 15:49:30";2017-09-01;"Vilniaus ""Ryto"" progimnazija";190006057;lt;1;94;1;190000894;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6967;"2017-03-07 15:54:38";2017-09-01;"Vilniaus Sofijos Kovalevskajos gimnazija";304075188;ru;11;27;11;190026654;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6967;"2017-03-07 15:54:38";2017-09-01;"Vilniaus Vasilijaus Kačialovo gimnazija";290005860;ru;11;27;11;190026654;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6967;"2017-03-07 15:54:38";2017-09-01;"Vilniaus ""Santaros"" gimnazija";304089960;ru;11;27;11;190026654;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6967;"2017-03-07 15:54:38";2017-09-01;"Vilniaus ""Juventos"" gimnazija";190008599;ru;11;27;11;190026654;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6968;"2017-03-07 15:59:31";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;2080;20;191317260;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6968;"2017-03-07 15:59:31";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;2080;20;191317260;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6968;"2017-03-07 15:59:31";2017-09-01;"Vilniaus Trakų Vokės gimnazija";191317260;lt;1;2080;20;191317260;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6969;"2017-03-07 16:00:25";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;1;299;1;190003666;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6969;"2017-03-07 16:00:25";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;1;299;1;190003666;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6969;"2017-03-07 16:00:25";2017-09-01;"Vilniaus ""Ateities"" mokykla";190003666;ru;1;299;1;190003666;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6970;"2017-03-07 16:04:16";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;694;2;190002030;1;1;1;0;0;0;1;0;0;1;0;0;0;0
6971;"2017-03-07 16:05:24";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;415;15;190004234;1;0;0;0;0;0;0;0;0;0;0;1;0;1
6972;"2017-03-07 16:05:55";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;694;2;195008076;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6972;"2017-03-07 16:05:55";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;694;2;195008076;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6972;"2017-03-07 16:05:55";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;9;694;2;195008076;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6972;"2017-03-07 16:05:55";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;694;2;195008076;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6972;"2017-03-07 16:05:55";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;694;2;195008076;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6973;"2017-03-07 16:06:40";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;123;16;195008119;0;1;0;0;0;0;1;0;0;1;0;0;0;0
6974;"2017-03-07 16:08:55";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;5;330;7;190032746;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6974;"2017-03-07 16:08:55";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;5;330;7;190032746;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6975;"2017-03-07 16:12:07";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;670;16;301806638;1;1;0;0;0;0;0;0;0;0;0;0;0;0
6976;"2017-03-07 16:15:00";2017-09-01;"Vilniaus licėjus";291221220;lt;9;315;17;999999999;0;1;0;0;0;0;0;0;0;0;0;0;1;0
6976;"2017-03-07 16:15:00";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;315;17;302523034;0;1;0;0;0;0;0;0;0;0;0;0;1;0
6976;"2017-03-07 16:15:00";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;315;17;302523034;0;1;0;0;0;0;0;0;0;0;0;0;1;0
6976;"2017-03-07 16:15:00";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;315;17;302523034;0;1;0;0;0;0;0;0;0;0;0;0;1;0
6976;"2017-03-07 16:15:00";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;315;17;302523034;0;1;0;0;0;0;0;0;0;0;0;0;1;0
6977;"2017-03-07 16:16:43";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;109;5;190022976;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6977;"2017-03-07 16:16:43";2017-09-01;"Vilniaus Vladislavo Sirokomlės gimnazija";190001462;pl;1;109;5;190022976;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6978;"2017-03-07 16:23:32";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;121;4;191665480;1;1;0;0;0;0;1;0;0;0;0;0;0;0
6979;"2017-03-07 16:35:17";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;374;15;190004234;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6979;"2017-03-07 16:35:17";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;374;15;190004234;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6979;"2017-03-07 16:35:17";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;374;15;190004234;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6980;"2017-03-07 16:35:37";2017-09-01;"Vilniaus ""Pelėdos"" pradinė mokykla";190016165;lt;1;536;8;190008784;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6981;"2017-03-07 16:37:55";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;3;610;10;190006242;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6982;"2017-03-07 16:41:35";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;11;87;19;190007344;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6982;"2017-03-07 16:41:35";2017-09-01;"Vilniaus Salomėjos Nėries gimnazija";190004387;lt;11;87;19;190007344;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6983;"2017-03-07 16:43:34";2017-09-01;"Vilniaus Lazdynų mokykla";190005489;ru;1;27;11;190026654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6983;"2017-03-07 16:43:34";2017-09-01;"Vilniaus Lazdynų mokykla";190005489;ru;1;27;11;190026654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6983;"2017-03-07 16:43:34";2017-09-01;"Vilniaus Lazdynų mokykla";190005489;ru;1;27;11;190026654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6984;"2017-03-07 16:44:44";2017-09-01;"Vilniaus Juzefo Ignacijaus Kraševskio gimnazija";190007878;pl;5;145;14;191713231;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6985;"2017-03-07 16:45:06";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;1;694;2;195472653;1;1;0;0;0;0;0;1;0;0;0;0;0;0
6986;"2017-03-07 16:46:07";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;27;11;190026654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6986;"2017-03-07 16:46:07";2017-09-01;"Vilniaus Lazdynų mokykla";190005489;ru;5;27;11;190026654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6986;"2017-03-07 16:46:07";2017-09-01;"Vilniaus Lazdynų mokykla";190005489;ru;5;27;11;190026654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6986;"2017-03-07 16:46:07";2017-09-01;"Vilniaus Lazdynų mokykla";190005489;ru;5;27;11;190026654;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6987;"2017-03-07 16:48:57";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;27;11;190005293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6987;"2017-03-07 16:48:57";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;27;11;190005293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6988;"2017-03-07 16:55:32";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;1;109;5;190002564;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6988;"2017-03-07 16:55:32";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;109;5;190002564;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6988;"2017-03-07 16:55:32";2017-09-01;"Vilniaus Šeškinės pradinė mokykla";191713384;lt;1;109;5;190002564;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6989;"2017-03-07 17:19:04";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;135;17;195472468;0;0;0;0;0;0;1;0;0;1;0;0;0;0
6990;"2017-03-07 17:23:23";2017-09-01;"Vilniaus Vaduvos darželis-mokykla";290013960;lt;1;568;18;290013960;1;1;0;0;0;0;0;1;0;1;0;0;0;0
6991;"2017-03-07 17:26:13";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;10;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
6991;"2017-03-07 17:26:13";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;10;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
6991;"2017-03-07 17:26:13";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;10;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
6992;"2017-03-07 17:31:44";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;800;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6992;"2017-03-07 17:31:44";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;800;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6992;"2017-03-07 17:31:44";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;800;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6992;"2017-03-07 17:31:44";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;800;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6992;"2017-03-07 17:31:44";2017-09-01;"Vilniaus šv. Kristoforo gimnazija";302420721;lt;9;800;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6993;"2017-03-07 17:33:43";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;364;17;190005336;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6993;"2017-03-07 17:33:43";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;364;17;190005336;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6993;"2017-03-07 17:33:43";2017-09-01;"Vilniaus karaliaus Mindaugo mokykla";190005336;lt;1;364;17;190005336;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6994;"2017-03-07 17:47:56";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;1728;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6995;"2017-03-07 17:48:48";2017-09-01;"Vilniaus ""Saulėtekio"" mokykla-daugiafunkcis centras";190007497;ru;1;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
6996;"2017-03-07 17:51:15";2017-09-01;"Vilniaus ""Santaros"" progimnazija";304089978;ru;1;694;2;304089978;1;1;0;0;0;0;0;0;0;0;0;0;0;0
6997;"2017-03-07 17:52:04";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;918;1;190003851;0;0;0;0;0;0;1;0;0;1;0;0;0;0
6999;"2017-03-07 18:09:34";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;203;9;190002379;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7000;"2017-03-07 18:11:29";2017-09-01;"Vilniaus Liepkalnio pagrindinė mokykla";190007159;pl;1;138;15;190007159;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7000;"2017-03-07 18:11:29";2017-09-01;"Vilniaus Liepkalnio pagrindinė mokykla";190007159;pl;1;138;15;190007159;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7001;"2017-03-07 18:22:01";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;11;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
7001;"2017-03-07 18:22:01";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;11;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
7001;"2017-03-07 18:22:01";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;11;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
7002;"2017-03-07 18:40:39";2017-09-01;"Vilniaus ""Pelėdos"" pradinė mokykla";190016165;lt;1;2927;8;190016165;1;1;0;0;0;0;0;1;0;0;0;0;0;0
7003;"2017-03-07 18:40:39";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;562;2;190002030;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7003;"2017-03-07 18:40:39";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;562;2;190002030;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7004;"2017-03-07 19:01:06";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;1;1715;8;190016165;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7004;"2017-03-07 19:01:06";2017-09-01;"Vilniaus ""Vyturio"" pradinė mokykla";190009167;lt;1;1715;8;190016165;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7004;"2017-03-07 19:01:06";2017-09-01;"Vilniaus ""Aušros"" mokykla-darželis";190032365;lt;1;1715;8;190016165;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7004;"2017-03-07 19:01:06";2017-09-01;"Vilniaus ""Pelėdos"" pradinė mokykla";190016165;lt;1;1715;8;190016165;1;1;1;0;0;0;0;0;0;0;0;0;0;0
7005;"2017-03-07 19:04:37";2017-09-01;"Vilniaus Pavilnio pagrindinė mokykla";190008065;ru;2;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
7005;"2017-03-07 19:04:37";2017-09-01;"Vilniaus Pavilnio pagrindinė mokykla";190008065;ru;2;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
7006;"2017-03-07 19:14:33";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;2648;7;190032746;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7006;"2017-03-07 19:14:33";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;2648;7;190032746;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7006;"2017-03-07 19:14:33";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;2648;7;190032746;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7006;"2017-03-07 19:14:33";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;2648;7;190032746;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7006;"2017-03-07 19:14:33";2017-09-01;"Vilniaus Žvėryno gimnazija";190001081;lt;9;2648;7;190032746;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7007;"2017-03-07 19:19:41";2017-09-01;"Vilniaus Liepkalnio pagrindinė mokykla";190007159;ru;1;447;15;190007159;1;1;1;0;0;0;0;1;0;1;0;0;0;0
7007;"2017-03-07 19:19:41";2017-09-01;"Vilniaus Liepkalnio pagrindinė mokykla";190007159;ru;1;447;15;190007159;1;1;1;0;0;0;0;1;0;1;0;0;0;0
7007;"2017-03-07 19:19:41";2017-09-01;"Vilniaus ""Žaros"" gimnazija";190007910;ru;1;447;15;190007159;0;1;1;0;0;0;0;1;0;1;0;0;0;0
7008;"2017-03-07 19:21:09";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;272;7;295472120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7008;"2017-03-07 19:21:09";2017-09-01;"Vilniaus licėjus";291221220;lt;9;272;7;999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7008;"2017-03-07 19:21:09";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;9;272;7;295472120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7008;"2017-03-07 19:21:09";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;272;7;295472120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7008;"2017-03-07 19:21:09";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;272;7;295472120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7009;"2017-03-07 19:22:37";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;929;19;191317118;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7009;"2017-03-07 19:22:37";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;929;19;191317118;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7009;"2017-03-07 19:22:37";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;929;19;191317118;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7009;"2017-03-07 19:22:37";2017-09-01;"Vilniaus licėjus";291221220;lt;9;929;19;999999999;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7009;"2017-03-07 19:22:37";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;929;19;191317118;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7010;"2017-03-07 19:24:14";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;1;0
7010;"2017-03-07 19:24:14";2017-09-01;"Vilniaus Radvilų gimnazija";190003285;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;1;0
7010;"2017-03-07 19:24:14";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;1;0
7011;"2017-03-07 19:24:25";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;619;9;190002379;1;0;0;0;0;0;0;1;0;1;0;0;0;0
7012;"2017-03-07 19:25:03";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;27;11;190005293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7012;"2017-03-07 19:25:03";2017-09-01;"Vilniaus ""Žiburio"" pradinė mokykla";190022638;lt;1;27;11;190005293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7012;"2017-03-07 19:25:03";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;1;27;11;190005293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7014;"2017-03-07 19:35:44";2017-09-01;"Vilniaus ""Ryto"" progimnazija";190006057;lt;5;585;18;290013960;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7014;"2017-03-07 19:35:44";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;5;585;18;290013960;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7014;"2017-03-07 19:35:44";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;5;585;18;290013960;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7014;"2017-03-07 19:35:44";2017-09-01;"Vilniaus Gerosios Vilties progimnazija";190004615;lt;5;585;18;290013960;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7014;"2017-03-07 19:35:44";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;5;585;18;290013960;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7015;"2017-03-07 19:39:10";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;706;11;195007921;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7015;"2017-03-07 19:39:10";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;706;11;195007921;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7016;"2017-03-07 19:39:49";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;427;16;195008119;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7017;"2017-03-07 19:40:41";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;523;10;190006242;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7017;"2017-03-07 19:40:41";2017-09-01;"Vilniaus licėjus";291221220;lt;9;523;10;999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7017;"2017-03-07 19:40:41";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;523;10;190006242;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7017;"2017-03-07 19:40:41";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;523;10;190006242;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7017;"2017-03-07 19:40:41";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;523;10;190006242;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7018;"2017-03-07 19:48:07";2017-09-01;"Vilniaus Vladislavo Sirokomlės gimnazija";190001462;pl;1;754;1;190001462;1;1;0;0;0;0;0;1;0;0;0;0;0;0
7019;"2017-03-07 19:53:30";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;567;5;190002564;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7020;"2017-03-07 19:57:50";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;2546;7;190008784;0;1;0;0;0;0;0;1;0;0;0;0;0;0
7020;"2017-03-07 19:57:50";2017-09-01;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;1;2546;7;190008784;1;1;0;0;0;0;0;1;0;0;0;0;0;0
